━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  🔄 스윙 트레이딩 스크리닝 보고서  (1085종목)
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
     진입        점수        가격     시장     등급        손절        익절     RR        수량       종합         점수  종목
   🟢 진입         55       3,600   약세강세    C         3,392       4,015    2.0         555     🟡 보류        57.5  와이엠씨 (155650.KQ)
   🟢 진입         55     256,000   약세강세    F       222,497     323,006    2.0           5     🟡 보류        56.0  로보티즈 (108490.KQ)
   🟢 진입         55       7,230   약세강세    C         6,577       8,536    2.0         276     🟡 보류        56.0  슈어소프트테크 (298830.KQ)
   🟢 진입         55      11,670   약세강세    C        10,343      14,323    2.0         150     🟡 보류        56.0  에이엘티 (172670.KQ)
   🟢 진입         55       5,530   고변동성    B         5,099       6,392    2.0         361     🟡 보류        55.5  뉴파워프라즈마 (144960.KQ)
   🟢 진입         55      18,160   고변동성    B        16,677      21,126    2.0         110     🟡 보류        54.4  컴투스홀딩스 (063080.KQ)
   🟢 진입         55       7,860   약세추세    F         7,580       8,420    2.0         254     🟡 보류        52.4  한국정보통신 (025770.KQ)
   🟢 진입         55      29,000   약세강세    F        26,158      34,683    2.0          68     🟡 보류        52.0  범한퓨얼셀 (382900.KQ)
   🟢 진입         55       9,450   약세강세    F         8,592      11,166    2.0         211     🟡 보류        52.0  세명전기 (017510.KQ)
   🟢 진입         55       9,700   약세강세    F         8,938      11,224    2.0         206     🟡 보류        52.0  푸른기술 (094940.KQ)
   🟢 진입         55      13,350     횡보      C        12,566      14,919    2.0         149     🟡 보류        51.9  KT밀리의서재 (418470.KQ)
   🟢 진입         55       7,030   고변동성    C         6,523       8,045    2.0         284     🟡 보류        50.4  워트 (396470.KQ)
   🟢 진입         55       9,580     횡보      F         9,065      10,611    2.0         208     🟡 보류        47.9  에이텍 (045660.KQ)
   🟢 진입         55      34,650   고변동성    F        31,773      40,405    2.0          57     🟡 보류        46.4  신성에스티 (416180.KQ)
   🟢 진입         55       4,385   고변동성    F         4,024       5,106    2.0         456     🟡 보류        46.4  대아티아이 (045390.KQ)
   🟢 진입         55       3,290   고변동성    F         3,083       3,703    2.0         607     🟡 보류        42.4  한국선재 (025550.KQ)
   🟢 진입         50       4,815   강세추세    A         4,099       6,247    2.0         279     🟢 진입        71.9  제이아이테크 (417500.KQ)
   🟢 진입         50       3,845   강세추세    A         2,996       5,543    2.0         235     🟢 진입        71.9  SKAI (357880.KQ)
   🟢 진입         50       2,075   강세추세    A         1,933       2,358    2.0         963     🟢 진입        69.0  SG&G (040610.KQ)
   🟢 진입         50     107,400   약세강세    A        92,809     136,582    2.0          13     🟢 진입        68.5  피에스케이홀딩스 (031980.KQ)
   🟢 진입         50      27,350   강세추세    B        22,831      36,388    2.0          44     🟢 진입        67.9  엠디바이스 (226590.KQ)
   🟢 진입         50      17,780   약세강세    A        15,977      21,385    2.0         110     🟢 진입        66.8  SGC E&C (016250.KQ)
   🟢 진입         50      11,430   약세추세    A         9,883      14,525    2.0         129     🟡 보류        66.2  삼영엠텍 (054540.KQ)
   🟢 진입         50       2,310   약세강세    A         2,078       2,774    2.0         862     🟢 진입        64.5  HB테크놀러지 (078150.KQ)
   🟢 진입         50       3,100   약세강세    A         2,730       3,839    2.0         541     🟢 진입        64.5  지아이에스 (306620.KQ)
   🟢 진입         50       4,695   약세강세    A         4,224       5,637    2.0         424     🟢 진입        63.4  우원개발 (046940.KQ)
   🟢 진입         50      17,900   약세강세    A        16,059      21,581    2.0         108     🟢 진입        62.5  진성티이씨 (036890.KQ)
   🟢 진입         50       4,165   약세강세    A         3,897       4,702    2.0         480     🟢 진입        62.2  유진기업 (023410.KQ)
   🟢 진입         50       3,025   약세강세    A         2,787       3,501    2.0         661     🟢 진입        62.2  동원개발 (013120.KQ)
   🟢 진입         50     118,600   약세강세    B       105,246     145,307    2.0          14     🟢 진입        60.5  코미코 (183300.KQ)
   🟢 진입         50       3,830   약세강세    A         3,480       4,530    2.0         522     🟢 진입        60.2  에스와이스틸텍 (365330.KQ)
   🟢 진입         50       9,420   약세강세    A         8,433      11,395    2.0         202     🟢 진입        60.2  화성밸브 (039610.KQ)
   🟢 진입         50      27,100   약세강세    B        24,245      32,811    2.0          70     🟢 진입        59.4  뷰웍스 (100120.KQ)
   🟢 진입         50      10,000   약세강세    B         9,126      11,748    2.0         200     🟢 진입        59.4  디케이락 (105740.KQ)
   🟢 진입         50      16,420   약세강세    C        14,806      19,648    2.0         121     🟡 보류        58.8  알에스오토메이션 (140670.KQ)
   🟢 진입         50      21,500   약세강세    C        19,736      25,028    2.0          93     🟡 보류        58.8  노바텍 (285490.KQ)
   🟢 진입         50       6,030   약세강세    C         5,446       7,198    2.0         331     🟡 보류        58.8  이랜시스 (264850.KQ)
   🟢 진입         50       4,735   약세강세    C         4,365       5,476    2.0         422     🟡 보류        58.8  파워로직스 (047310.KQ)
   🟢 진입         50       4,770   약세강세    C         4,332       5,647    2.0         419     🟡 보류        58.8  드림씨아이에스 (223250.KQ)
   🟢 진입         50       2,660   약세강세    C         2,410       3,159    2.0         751     🟡 보류        58.8  러셀 (217500.KQ)
   🟢 진입         50      47,900   약세강세    B        42,868      57,964    2.0          39     🟢 진입        58.2  동진쎄미켐 (005290.KQ)
   🟢 진입         50      60,800   약세강세    B        53,548      75,303    2.0          27     🟢 진입        58.2  하나머티리얼즈 (166090.KQ)
   🟢 진입         50      58,800   약세강세    B        53,117      70,165    2.0          34     🟢 진입        58.2  로보스타 (090360.KQ)
   🟢 진입         50      33,000   약세강세    B        29,250      40,501    2.0          53     🟢 진입        58.2  사피엔반도체 (452430.KQ)
   🟢 진입         50       6,640   약세강세    C         5,740       8,440    2.0         222     🟡 보류        58.2  저스템 (417840.KQ)
   🟢 진입         50       1,403   약세강세    B         1,270       1,668    2.0       1,425     🟢 진입        58.2  한성크린텍 (066980.KQ)
   🟢 진입         50       7,300   고변동성    A         6,579       8,741    2.0         273     🟡 보류        57.8  엑스게이트 (356680.KQ)
   🟢 진입         50       1,054   약세강세    C           994       1,175    2.0       1,897     🟡 보류        56.9  서한 (011370.KQ)
   🟢 진입         50       2,945   고변동성    A         2,710       3,416    2.0         679     🟡 보류        55.8  에스와이 (109610.KQ)
   🟢 진입         50       5,530   약세추세    C         5,234       6,122    2.0         361     🟡 보류        55.8  현대공업 (170030.KQ)
   🟢 진입         50      10,230   약세강세    F         8,727      13,236    2.0         133     🟡 보류        55.4  보성파워텍 (006910.KQ)
   🟢 진입         50      13,820   약세강세    C        12,056      17,349    2.0         113     🟡 보류        55.4  DSC인베스트먼트 (241520.KQ)
   🟢 진입         50      10,480   약세강세    C         9,409      12,623    2.0         186     🟡 보류        55.4  제일일렉트릭 (199820.KQ)
   🟢 진입         50       3,140   약세강세    C         2,823       3,773    2.0         631     🟡 보류        55.4  한울소재과학 (091440.KQ)
   🟢 진입         50       3,895   약세강세    C         3,449       4,788    2.0         448     🟡 보류        55.4  서남 (294630.KQ)
   🟢 진입         50       8,830   약세강세    C         7,890      10,711    2.0         212     🟡 보류        55.4  에너토크 (019990.KQ)
   🟢 진입         50       1,122   약세추세    C         1,064       1,237    2.0       1,782     🟡 보류        54.6  SM C&C (048550.KQ)
   🟢 진입         50      56,600   약세추세    C        52,722      64,357    2.0          35     🟡 보류        54.2  셀트리온제약 (068760.KQ)
   🟢 진입         50      39,900   약세추세    C        35,568      48,563    2.0          46     🟡 보류        54.2  필옵틱스 (161580.KQ)
   🟢 진입         50      23,850   약세강세    C        21,463      28,624    2.0          83     🟡 보류        54.2  다우데이타 (032190.KQ)
   🟢 진입         50      18,480   약세강세    C        16,689      22,062    2.0         108     🟡 보류        54.2  티로보틱스 (117730.KQ)
   🟢 진입         50      17,000   약세강세    C        15,832      19,337    2.0         117     🟡 보류        54.2  인탑스 (049070.KQ)
   🟢 진입         50      15,460   약세강세    C        14,346      17,688    2.0         129     🟡 보류        54.2  한라IMS (092460.KQ)
   🟢 진입         50      12,900   약세강세    C        11,794      15,113    2.0         155     🟡 보류        54.2  엘오티베큠 (083310.KQ)
   🟢 진입         50       7,710   약세강세    C         7,123       8,885    2.0         259     🟡 보류        54.2  제룡산업 (147830.KQ)
   🟢 진입         50       8,680   약세강세    C         7,967      10,107    2.0         230     🟡 보류        54.2  에이테크솔루션 (071670.KQ)
   🟢 진입         50       2,685   고변동성    B         2,520       3,014    2.0         744     🟡 보류        53.8  태웅로직스 (124560.KQ)
   🟢 진입         50      14,690   약세추세    C        12,936      18,199    2.0         113     🟡 보류        53.1  마음AI (377480.KQ)
   🟢 진입         50         760   약세강세    F           703         875    2.0       2,631     🟡 보류        51.4  아스트 (067390.KQ)
   🟢 진입         50      43,250   약세추세    F        40,976      47,797    2.0          46     🟡 보류        50.6  서호전기 (065710.KQ)
   🟢 진입         50      10,340   약세추세    F         9,909      11,202    2.0         193     🟡 보류        50.6  레드캡투어 (038390.KQ)
   🟢 진입         50      28,050   약세추세    F        27,198      29,753    2.0          71     🟡 보류        50.6  멀티캠퍼스 (067280.KQ)
   🟢 진입         50      15,450   약세강세    F        13,704      18,941    2.0         114     🟡 보류        50.2  에스오에스랩 (464080.KQ)
   🟢 진입         50       2,175     횡보      C         2,090       2,345    2.0         919     🟡 보류        50.1  엔브이에이치코리아 (067570.KQ)
   🟢 진입         50       9,840   고변동성    C         9,159      11,201    2.0         203     🟡 보류        49.8  선진뷰티사이언스 (086710.KQ)
   🟢 진입         50       4,080   약세추세    F         3,841       4,559    2.0         490     🟡 보류        49.5  젝시믹스 (337930.KQ)
   🟢 진입         50     101,700   약세추세    F        95,541     114,019    2.0          19     🟡 보류        49.1  메디톡스 (086900.KQ)
   🟢 진입         50      20,550   약세추세    F        18,962      23,726    2.0          97     🟡 보류        49.1  위메이드 (112040.KQ)
   🟢 진입         50      20,000   약세추세    F        18,611      22,778    2.0         100     🟡 보류        49.1  한글과컴퓨터 (030520.KQ)
   🟢 진입         50       8,270   약세추세    F         7,504       9,802    2.0         241     🟡 보류        49.1  갤럭시아머니트리 (094480.KQ)
   🟢 진입         50      18,680   고변동성    F        17,002      22,035    2.0         107     🟡 보류        49.1  이노테크 (469610.KQ)
   🟢 진입         50      12,930   약세추세    F        11,857      15,075    2.0         154     🟡 보류        49.1  이스트소프트 (047560.KQ)
   🟢 진입         50      13,950   약세추세    F        12,803      16,244    2.0         143     🟡 보류        49.1  미래컴퍼니 (049950.KQ)
   🟢 진입         50       9,790   약세추세    F         9,085      11,199    2.0         204     🟡 보류        49.1  라파스 (214260.KQ)
   🟢 진입         50       7,230   약세추세    F         6,754       8,181    2.0         276     🟡 보류        49.1  아셈스 (136410.KQ)
   🟢 진입         50      26,950   약세추세    F        24,730      31,389    2.0          74     🟡 보류        48.0  엠로 (058970.KQ)
   🟢 진입         50       2,455   고변동성    F         2,177       3,011    2.0         718     🟡 보류        45.1  더블유에스아이 (299170.KQ)
   🟢 진입         50       5,520   고변동성    F         4,949       6,662    2.0         350     🟡 보류        44.6  일승 (333430.KQ)
   🟢 진입         50     294,500   고변동성    F       271,207     341,086    2.0           6     🟡 보류        43.5  파마리서치 (214450.KQ)
   🟢 진입         50       1,115   고변동성    F         1,026       1,294    2.0       1,793     🟡 보류        40.6  MDS테크 (086960.KQ)
   🟢 진입         50       1,007   고변동성    F           941       1,139    2.0       1,986     🟡 보류        40.6  미스터블루 (207760.KQ)
   🟢 진입         50       7,410   고변동성    F         6,883       8,465    2.0         269     🟡 보류        40.6  아이에스티이 (212710.KQ)
   🟢 진입         50       1,406   고변동성    F         1,312       1,594    2.0       1,422     🟡 보류        40.6  일신바이오 (068330.KQ)
   🟢 진입         45     116,800   강세추세    A       105,434     139,532    2.0          17     🟢 진입        67.2  리노공업 (058470.KQ)
   🟢 진입         45       4,755   강세추세    A         4,198       5,868    2.0         359     🟢 진입        67.2  코데즈컴바인 (047770.KQ)
   🟢 진입         45      68,000   약세강세    A        59,374      85,251    2.0          23     🟢 진입        60.8  심텍 (222800.KQ)
   🟢 진입         45      14,640   약세강세    B        13,972      15,976    2.0         136     🟢 진입        60.2  쎌바이오텍 (049960.KQ)
   🟢 진입         45      21,200   약세강세    B        19,109      25,382    2.0          94     🟢 진입        56.8  디엔에프 (092070.KQ)
   🟢 진입         45      86,300   고변동성    F        73,058     112,783    2.0          15     🟡 보류        55.9  선익시스템 (171090.KQ)
   🟢 진입         45     113,800   약세강세    C       100,421     140,558    2.0          14     🟡 보류        52.5  에스피지 (058610.KQ)
   🟢 진입         45      48,550   약세강세    F        41,052      63,546    2.0          26     🟡 보류        52.5  아이티센글로벌 (124500.KQ)
   🟢 진입         45      55,400   약세강세    F        49,497      67,205    2.0          33     🟡 보류        48.5  코나아이 (052400.KQ)
   🟢 진입         45     128,000   고변동성    F       110,107     163,786    2.0          11     🟡 보류        47.4  씨엠티엑스 (388210.KQ)
   🟢 진입         45       6,470     횡보      F         6,165       7,080    2.0         309     🟡 보류        39.2  인크로스 (216050.KQ)
   🟢 진입         45      11,520   고변동성    F        10,737      13,086    2.0         173     🟡 보류        37.8  잉글우드랩 (950140.KQ)
   🟢 진입         40      69,100   약세강세    A        61,491      84,317    2.0          26     🟢 진입        58.8  테스 (095610.KQ)
   🟢 진입         40      18,400   약세강세    A        16,301      22,598    2.0          95     🟢 진입        58.8  큐알티 (405100.KQ)
   🟢 진입         40       8,000   약세강세    A         7,153       9,694    2.0         236     🟢 진입        58.8  LS티라유텍 (322180.KQ)
   🟢 진입         40      29,200   약세강세    B        25,444      36,711    2.0          53     🟢 진입        54.8  현대무벡스 (319400.KQ)
   🟢 진입         40      48,750   약세강세    B        44,513      57,223    2.0          41     🟢 진입        54.8  제룡전기 (033100.KQ)
   🟢 진입         40      15,600   약세강세    B        13,848      19,104    2.0         114     🟢 진입        54.8  라온로보틱스 (232680.KQ)
   🟢 진입         40       5,340   약세강세    B         4,921       6,178    2.0         374     🟢 진입        54.8  덕우전자 (263600.KQ)
   🟢 진입         40      28,350   약세강세    C        25,430      34,190    2.0          68     🟡 보류        50.8  고영 (098460.KQ)
   🟢 진입         40       8,710   약세강세    C         8,000      10,129    2.0         229     🟡 보류        50.8  퓨릿 (445180.KQ)
   🟢 진입         40       5,550   약세강세    C         5,106       6,438    2.0         360     🟡 보류        50.8  공구우먼 (366030.KQ)
   🟢 진입         40      14,130   고변동성    C        12,839      16,712    2.0         141     🟡 보류        46.2  미코 (059090.KQ)
   🟢 진입         40       1,890     횡보      F         1,783       2,105    2.0       1,058     🟡 보류        42.6  우리바이오 (082850.KQ)
   🟡 보류         35      23,650   강세추세    A+       19,432      32,086    2.0          47     🟡 보류        71.8  우리기술 (032820.KQ)
   🟡 보류         35      22,300   강세추세    A+       19,148      28,603    2.0          63     🟡 보류        69.8  에프앤가이드 (064850.KQ)
   🟡 보류         35      68,000   강세추세    A        58,555      86,891    2.0          21     🟡 보류        67.8  주성엔지니어링 (036930.KQ)
   🟡 보류         35      20,450   강세추세    A        17,139      27,072    2.0          60     🟡 보류        67.8  오킨스전자 (080580.KQ)
   🟡 보류         35       5,830   강세추세    A         4,658       8,174    2.0         170     🟡 보류        67.8  나무기술 (242040.KQ)
   🟡 보류         35       8,250   강세추세    A         6,797      11,156    2.0         137     🟡 보류        67.8  APS (054620.KQ)
   🟡 보류         35       5,080   강세추세    A         4,343       6,554    2.0         271     🟡 보류        66.6  모헨즈 (006920.KQ)
   🟡 보류         35       7,070   강세추세    A         6,753       7,703    2.0         282     🟡 보류        64.1  대한뉴팜 (054670.KQ)
   🟡 보류         35      20,350   약세강세    A        17,498      26,053    2.0          70     🟡 보류        63.2  LS머트리얼즈 (417200.KQ)
   🟡 보류         35      29,050   약세강세    A        24,493      38,164    2.0          43     🟡 보류        63.2  한양디지텍 (078350.KQ)
   🟡 보류         35       7,100   약세강세    A+        6,274       8,751    2.0         242     🟡 보류        63.2  KCC건설 (021320.KQ)
   🟡 보류         35      14,000   강세추세    B        11,075      19,851    2.0          68     🟡 보류        62.6  현대ADM (187660.KQ)
   🟡 보류         35      11,650   강세추세    A        10,270      14,411    2.0         144     🟡 보류        62.6  바이오솔루션 (086820.KQ)
   🟡 보류         35      37,000   강세추세    A        34,163      42,674    2.0          54     🟡 보류        62.6  금화피에스시 (036190.KQ)
   🟡 보류         35      15,340   강세추세    B        12,783      20,455    2.0          78     🟡 보류        62.6  금양그린파워 (282720.KQ)
   🟡 보류         35       1,478   강세추세    A         1,345       1,744    2.0       1,353     🟡 보류        62.6  아미노로직스 (074430.KQ)
   🟡 보류         35       4,800   강세추세    A         4,326       5,748    2.0         416     🟡 보류        62.6  제이씨현시스템 (033320.KQ)
   🟡 보류         35      57,000   약세강세    A        48,053      74,895    2.0          22     🟡 보류        62.1  파두 (440110.KQ)
   🟡 보류         35      12,900   약세추세    A        11,167      16,365    2.0         115     🟡 보류        61.0  셀바스AI (108860.KQ)
   🟡 보류         35       7,510   고변동성    A+        6,169      10,193    2.0         149     🟡 보류        60.5  온코크로스 (382150.KQ)
   🟡 보류         35       4,125   약세추세    A         3,978       4,419    2.0         484     🟡 보류        59.6  국순당 (043650.KQ)
   🟡 보류         35      43,500   약세강세    A        38,374      53,753    2.0          39     🟡 보류        59.2  브이엠 (089970.KQ)
   🟡 보류         35      44,350   강세추세    B        38,730      55,591    2.0          35     🟡 보류        58.6  서진시스템 (178320.KQ)
   🟡 보류         35       7,680   강세추세    B         6,813       9,415    2.0         230     🟡 보류        58.6  빅솔론 (093190.KQ)
   🟡 보류         35      45,500   약세강세    B        37,605      61,290    2.0          25     🟡 보류        58.1  스피어 (347700.KQ)
   🟡 보류         35       2,400   약세강세    A         2,211       2,777    2.0         833     🟡 보류        58.1  지아이텍 (382480.KQ)
   🟡 보류         35       3,040   약세강세    B         2,583       3,955    2.0         437     🟡 보류        58.1  대창솔루션 (096350.KQ)
   🟡 보류         35      11,280   약세강세    A        10,308      13,223    2.0         177     🟡 보류        57.0  한국알콜 (017890.KQ)
   🟡 보류         35      19,270   약세강세    B        15,442      26,926    2.0          52     🟡 보류        57.0  엔비알모션 (0004V0.KQ)
   🟡 보류         35       4,655   약세추세    A         4,151       5,662    2.0         397     🟡 보류        57.0  디이엔티 (079810.KQ)
   🟡 보류         35      10,060   약세추세    A         9,423      11,334    2.0         198     🟡 보류        57.0  위너스 (479960.KQ)
   🟡 보류         35     133,600   약세강세    B       119,399     162,002    2.0          14     🟡 보류        55.2  유진테크 (084370.KQ)
   🟡 보류         35      31,600   약세강세    B        27,934      38,932    2.0          54     🟡 보류        55.2  셀비온 (308430.KQ)
   🟡 보류         35      16,990   약세강세    B        14,963      21,044    2.0          98     🟡 보류        55.2  에프엔에스테크 (083500.KQ)
   🟡 보류         35      16,150   약세강세    C        15,338      17,774    2.0         123     🟡 보류        55.0  마크로젠 (038290.KQ)
   🟡 보류         35       4,010   약세강세    A         3,618       4,794    2.0         498     🟡 보류        55.0  세아메카닉스 (396300.KQ)
   🟡 보류         35      15,730   약세강세    B        13,811      19,568    2.0         104     🟡 보류        54.1  오픈엣지테크놀로지 (394280.KQ)
   🟡 보류         35      29,000   약세강세    C        24,438      38,123    2.0          43     🟡 보류        54.1  엘티씨 (170920.KQ)
   🟡 보류         35      10,270   약세강세    B         9,100      12,609    2.0         171     🟡 보류        54.1  성도이엔지 (037350.KQ)
   🟡 보류         35       2,160   약세강세    B         2,002       2,475    2.0         925     🟡 보류        54.1  상상인 (038540.KQ)
   🟡 보류         35      12,680   약세강세    B        11,000      16,040    2.0         119     🟡 보류        54.1  아이엠티 (451220.KQ)
   🟡 보류         35       5,300   약세강세    B         4,826       6,248    2.0         377     🟡 보류        54.1  아이씨디 (040910.KQ)
   🟡 보류         35     412,000   약세강세    B       371,862     492,277    2.0           4     🟡 보류        53.0  솔브레인 (357780.KQ)
   🟡 보류         35      30,100   약세강세    B        27,108      36,083    2.0          66     🟡 보류        53.0  LS마린솔루션 (060370.KQ)
   🟡 보류         35      74,000   약세강세    B        65,883      90,235    2.0          24     🟡 보류        53.0  넥스틴 (348210.KQ)
   🟡 보류         35      18,440   약세강세    B        17,054      21,212    2.0         108     🟡 보류        53.0  포스코엠텍 (009520.KQ)
   🟡 보류         35      64,800   약세강세    B        58,075      78,250    2.0          29     🟡 보류        53.0  가온칩스 (399720.KQ)
   🟡 보류         35      15,340   약세강세    B        13,650      18,719    2.0         118     🟡 보류        53.0  한솔아이원스 (114810.KQ)
   🟡 보류         35      12,560   약세추세    B        11,593      14,495    2.0         159     🟡 보류        53.0  텔레칩스 (054450.KQ)
   🟡 보류         35      31,350   약세강세    B        27,773      38,504    2.0          55     🟡 보류        53.0  타이거일렉 (219130.KQ)
   🟡 보류         35       5,500   약세강세    B         4,856       6,787    2.0         310     🟡 보류        53.0  LB인베스트먼트 (309960.KQ)
   🟡 보류         35       4,245   약세추세    B         3,901       4,932    2.0         471     🟡 보류        51.9  한빛레이저 (452190.KQ)
   🟡 보류         35       3,960   약세강세    C         3,724       4,432    2.0         505     🟡 보류        51.6  TJ미디어 (032540.KQ)
   🟡 보류         35      28,900   약세강세    C        25,771      35,157    2.0          63     🟡 보류        51.2  마이크로컨텍솔 (098120.KQ)
   🟡 보류         35       4,890     횡보      B         4,714       5,242    2.0         408     🟡 보류        51.1  케이티알파 (036030.KQ)
   🟡 보류         35       6,160   약세추세    C         5,811       6,858    2.0         324     🟡 보류        50.5  동아화성 (041930.KQ)
   🟡 보류         35       5,550   약세추세    C         5,274       6,103    2.0         360     🟡 보류        50.5  신신제약 (002800.KQ)
   🟡 보류         35       5,090   약세강세    C         4,910       5,450    2.0         392     🟡 보류        50.5  HRS (036640.KQ)
   🟡 보류         35      94,700   약세강세    C        83,935     116,229    2.0          18     🟡 보류        50.1  비에이치아이 (083650.KQ)
   🟡 보류         35      32,100   약세강세    C        28,778      38,743    2.0          60     🟡 보류        50.1  원익QnC (074600.KQ)
   🟡 보류         35       8,750   약세강세    C         7,964      10,322    2.0         228     🟡 보류        50.1  성우하이텍 (015750.KQ)
   🟡 보류         35       8,090   약세강세    C         7,568       9,134    2.0         247     🟡 보류        50.1  파트론 (091700.KQ)
   🟡 보류         35      34,500   약세강세    C        30,377      42,746    2.0          48     🟡 보류        50.1  케이엔제이 (272110.KQ)
   🟡 보류         35       4,360     횡보      B         4,103       4,874    2.0         458     🟡 보류        50.0  초록뱀미디어 (047820.KQ)
   🟡 보류         35       6,850   약세추세    C         6,463       7,625    2.0         291     🟡 보류        49.4  엠에스씨 (009780.KQ)
   🟡 보류         35      51,900   약세강세    C        46,720      62,259    2.0          38     🟡 보류        49.0  솔브레인홀딩스 (036830.KQ)
   🟡 보류         35      22,600   약세강세    C        19,646      28,507    2.0          67     🟡 보류        49.0  예스티 (122640.KQ)
   🟡 보류         35       6,890   약세강세    C         6,191       8,287    2.0         286     🟡 보류        49.0  SFA반도체 (036540.KQ)
   🟡 보류         35       9,840   약세강세    C         8,722      12,076    2.0         178     🟡 보류        49.0  샘씨엔에스 (252990.KQ)
   🟡 보류         35      12,630   약세강세    C        11,668      14,554    2.0         158     🟡 보류        49.0  성우 (458650.KQ)
   🟡 보류         35       5,480   약세강세    C         4,978       6,483    2.0         364     🟡 보류        49.0  켐트로스 (220260.KQ)
   🟡 보류         35      18,550   고변동성    B        16,878      21,894    2.0         107     🟡 보류        48.5  현대힘스 (460930.KQ)
   🟡 보류         35       1,882   고변동성    B         1,755       2,135    2.0       1,062     🟡 보류        48.5  엠투엔 (033310.KQ)
   🟡 보류         35      37,400   고변동성    F        31,145      49,910    2.0          31     🟡 보류        47.9  아크릴 (0007C0.KQ)
   🟡 보류         35       4,565   약세추세    C         4,243       5,208    2.0         438     🟡 보류        47.9  세경하이테크 (148150.KQ)
   🟡 보류         35         574   약세추세    C           522         677    2.0       3,484     🟡 보류        47.9  팬스타엔터프라이즈 (054300.KQ)
   🟡 보류         35       3,670   약세추세    C         3,449       4,112    2.0         544     🟡 보류        47.9  녹십자엠에스 (142280.KQ)
   🟡 보류         35      24,650   약세강세    F        23,352      27,246    2.0          81     🟡 보류        47.6  나이스정보통신 (036800.KQ)
   🟡 보류         35       6,080   약세강세    F         5,747       6,747    2.0         328     🟡 보류        47.6  레이언스 (228850.KQ)
   🟡 보류         35       1,287   고변동성    B         1,160       1,540    2.0       1,554     🟡 보류        47.4  드림어스컴퍼니 (060570.KQ)
   🟡 보류         35       1,654   고변동성    B         1,528       1,907    2.0       1,209     🟡 보류        47.4  신스틸 (162300.KQ)
   🟡 보류         35      37,150   약세추세    F        30,261      50,927    2.0          29     🟡 보류        46.8  엔켐 (348370.KQ)
   🟡 보류         35      41,250   고변동성    B        37,203      49,344    2.0          48     🟡 보류        46.5  실리콘투 (257720.KQ)
   🟡 보류         35     119,300   약세강세    F       103,992     149,915    2.0          13     🟡 보류        46.1  인텔리안테크 (189300.KQ)
