━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  📐 포지션 트레이딩 스크리닝 보고서  (1122종목)
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
     진입        점수        가격     시장        섹터     등급        손절        익절     RR        수량       종합         점수  종목
   🟡 보류         35         105   약한강세    강세섹터    B            97         121    2.0      19,096     🟡 보류        62.6  Iron Mountain Incorporated (Del (IRM)
   🟡 보류         35          20   약한강세    강세섹터    B            18          23    2.0     102,249     🟡 보류        52.5  NOV (NOV)
   🟡 보류         35          53   약한강세    부진섹터    F            42          74    2.0      18,903     🟡 보류        48.5  Hut 8 (HUT)
   🟡 보류         35         308   약세추세    약세섹터    B           281         361    2.0       6,499   🟠 부분청산      47.5  UnitedHealth Group Incorporated (UNH)
   🟡 보류         35         197   약세추세    부진섹터    B           176         239    2.0       9,460     🔴 청산        46.0  Humana (HUM)
   🟡 보류         30          74   강세추세    강세섹터    A+           70          82    2.0      27,012   🟠 부분청산      68.5  The Williams Companies (WMB)
   🟡 보류         30          28   약한강세    강세섹터    B            25          33    2.0      72,072     🟡 보류        61.5  Roivant Sciences (ROIV)
   🟡 보류         30          77   약한강세    강세섹터    A            74          84    2.0      25,863   🟠 부분청산      60.6  Regency Centers (REG)
   🟡 보류         30         255   약한강세    강세섹터    B           202         362    2.0       3,735     🟡 보류        60.5  Coherent (COHR)
   🟡 보류         30         327   강세추세    강세섹터    A           303         377    2.0       6,108   🟠 부분청산      60.1  Analog Devices (ADI)
   🟡 보류         30         369   약한강세    강세섹터    B           338         432    2.0       5,422     🟡 보류        57.1  Eaton (ETN)
   🟡 보류         30         211   약한강세    약세섹터    B           200         231    2.0       9,499     🟡 보류        55.5  The Allstate (ALL)
   🟡 보류         30          93   약한강세    약세섹터    B            72         135    2.0       9,514     🟡 보류        54.9  AST SpaceMobile (ASTS)
   🟡 보류         30         273   약한강세      중립      B           252         313    2.0       7,338     🟡 보류        54.5  Applied Industrial (AIT)
   🟡 보류         30          90   약한강세    약세섹터    B            83         105    2.0      22,222     🟡 보류        54.4  Globus Medical (GMED)
   🟡 보류         30         209   약한강세    부진섹터    B           188         251    2.0       9,557     🟡 보류        51.9  Natera (NTRA)
   🟡 보류         30          48   약한강세    강세섹터    B            43          57    2.0      41,911     🟡 보류        51.7  Fluor (FLR)
   🟡 보류         30          57   약한강세      중립      B            53          64    2.0      35,167     🟡 보류        51.4  Fortive (FTV)
   🟡 보류         30          64   약한강세      중립      C            57          78    2.0      27,932     🟡 보류        50.2  ON Semiconductor (ON)
   🟡 보류         30         200     횡보      약세섹터    F           182         236    2.0       9,982   🟠 부분청산      36.8  DICK'S Sporting Goods (DKS)
   🟡 보류         30          53   고변동성    부진섹터    F            46          66    2.0      29,717   🟠 부분청산      34.2  Dutch Bros (BROS)
   🟡 보류         25         711   약한강세    강세섹터    A           565       1,002    2.0       1,372     🟡 보류        64.8  Sandisk (SNDK)
   🟡 보류         25         191   약한강세    강세섹터    A           179         216    2.0      10,474     🟡 보류        62.3  Jazz Pharmaceuticals (JAZZ)
   🟡 보류         25         339   약한강세    강세섹터    B           291         436    2.0       4,149     🟡 보류        61.8  Advanced Energy Industries (AEIS)
   🟡 보류         25          94   약한강세    강세섹터    A            89         103    2.0      21,335     🟡 보류        59.8  Spire (SR)
   🟡 보류         25         558   약한강세    강세섹터    B           458         758    2.0       1,996     🟡 보류        59.2  Fabrinet (FN)
   🟡 보류         25          20     횡보      약세섹터    F            18          23    2.0     101,471  🔴🔴 강력청산     32.6  Levi Strauss & (LEVI)
   🟡 보류         20         196   강세추세    주도섹터    A+          174         239    2.0       9,225     🟡 보류        71.5  TD SYNNEX (SNX)
   🟡 보류         20         164   강세추세    강세섹터    A+          150         192    2.0      12,201     🟡 보류        67.5  Exxon Mobil (XOM)
   🟡 보류         20          47   강세추세    주도섹터    A+           43          56    2.0      42,417     🟡 보류        67.0  Kinetik (KNTK)
   🟡 보류         20         202   강세추세    강세섹터    A+          186         232    2.0       9,923     🟡 보류        66.4  Chevron (CVX)
   🟡 보류         20          33   강세추세    강세섹터    A+           32          37    2.0      60,060     🟡 보류        64.9  Kinder Morgan (KMI)
   🟡 보류         20          66   강세추세    강세섹터    A+           60          79    2.0      30,326     🟡 보류        64.5  Cheniere Energy Partners, L.P (CQP)
   🟡 보류         20          39   강세추세    강세섹터    A            37          44    2.0      50,825     🟡 보류        64.5  Hess Midstream LP (HESM)
   🟡 보류         20         120   강세추세    강세섹터    A+          112         135    2.0      16,733     🟡 보류        64.2  Target (TGT)
   🟡 보류         20         179   강세추세    강세섹터    A+          177         183    2.0      11,190   🟠 부분청산      64.0  Masimo (MASI)
   🟡 보류         20          46   강세추세    강세섹터    A            39          61    2.0      27,739     🟡 보류        63.9  PBF Energy (PBF)
   🟡 보류         20          22   강세추세    강세섹터    A+           21          25    2.0      89,887   🟠 부분청산      63.5  Plains All American Pipeline, L.P (PAA)
   🟡 보류         20          44   강세추세    강세섹터    A+           40          52    2.0      45,197     🟡 보류        63.4  Range Resources (RRC)
   🟡 보류         20          29   강세추세    강세섹터    A+           28          32    2.0      68,446   🟠 부분청산      63.4  Brixmor Property (BRX)
   🟡 보류         20          38   강세추세    주도섹터    A+           36          42    2.0      52,069     🟡 보류        63.2  Enterprise Products Partners L.P (EPD)
   🟡 보류         20          51   강세추세    강세섹터    A+           49          55    2.0      39,215   🟠 부분청산      63.1  FirstEnergy (FE)
   🟡 보류         20          40   약한강세    강세섹터    A            37          45    2.0      50,415     🟡 보류        62.0  Clearway Energy (CWEN)
   🟡 보류         20         127   약한강세    강세섹터    A           117         147    2.0      15,744     🟡 보류        61.5  Bunge (BG)
   🟡 보류         20         321   약한강세    강세섹터    A           298         365    2.0       6,235   🟠 부분청산      61.5  Madison Square Garden Sports (MSGS)
   🟡 보류         20          47   약한강세    강세섹터    A            44          52    2.0      42,671     🟡 보류        61.1  Royalty Pharma (RPRX)
   🟡 보류         20         195   약한강세    주도섹터    A           176         233    2.0      10,262     🟡 보류        61.0  FirstCash (FCFS)
   🟡 보류         20          94   약한강세    강세섹터    A            89         102    2.0      21,351     🟡 보류        60.9  NextEra Energy (NEE)
   🟡 보류         20         197   강세추세    강세섹터    A           177         237    2.0       9,945     🟡 보류        60.9  Coca-Cola Consolidated (COKE)
   🟡 보류         20          51   강세추세    강세섹터    A+           51          53    2.0      38,865   🟠 부분청산      60.8  Janus Henderson (JHG)
   🟡 보류         20          73   약한강세    강세섹터    A            68          82    2.0      27,517     🟡 보류        60.5  The Kroger (KR)
   🟡 보류         20         394   약한강세    강세섹터    A           344         494    2.0       4,007     🟡 보류        60.5  Carpenter Technology (CRS)
   🟡 보류         20          47   약한강세    강세섹터    A            44          53    2.0      42,589     🟡 보류        60.5  Viper Energy, Inc. (VNOM)
   🟡 보류         20          19   약한강세    강세섹터    A            18          21    2.0     104,602     🟡 보류        60.3  Energy Transfer LP (ET)
   🟡 보류         20         119   약한강세    강세섹터    B           103         152    2.0      12,113     🟡 보류        59.9  Everus Construction (ECG)
   🟡 보류         20          72   약한강세    강세섹터    A            67          83    2.0      27,720     🟡 보류        59.6  Archer-Daniels-Midland Company (ADM)
   🟡 보류         20          23   강세추세    강세섹터    A+           22          25    2.0      87,680     🟡 보류        59.6  Antero Midstream (AM)
   🟡 보류         20       1,013   약한강세    강세섹터    A           971       1,098    2.0       1,973     🟡 보류        59.4  Costco Wholesale (COST)
   🟡 보류         20         114   약한강세    강세섹터    A           110         124    2.0      17,473   🟠 부분청산      59.4  Consolidated Edison (ED)
   🟡 보류         20          61   약한강세    강세섹터    A            55          73    2.0      32,883     🟡 보류        58.9  HF Sinclair Corporation (DINO)
   🟡 보류         20         216   약한강세    강세섹터    A           204         240    2.0       9,244     🟡 보류        58.8  Ross Stores (ROST)
   🟡 보류         20          49   약한강세    강세섹터    A            47          53    2.0      40,774     🟡 보류        58.8  Exelon (EXC)
   🟡 보류         20         159   약한강세    강세섹터    B           135         208    2.0       8,159     🟡 보류        58.4  Camtek (CAMT)
   🟡 보류         20         117   약한강세    강세섹터    A           112         126    2.0      17,102   🟠 부분청산      58.3  WEC Energy (WEC)
   🟡 보류         20         111   약한강세    강세섹터    A           107         120    2.0      17,964   🟠 부분청산      58.2  Ameren (AEE)
   🟡 보류         20          97   약한강세    강세섹터    A            93         104    2.0      20,656     🟡 보류        58.1  Southern Company (The) (SO)
   🟡 보류         20         131   약한강세    강세섹터    A           124         145    2.0      15,269     🟡 보류        57.9  BOK Financial (BOKF)
   🟡 보류         20          64   약한강세    강세섹터    A            61          70    2.0      31,157     🟡 보류        57.8  Tyson Foods (TSN)
   🟡 보류         20          73   약한강세    강세섹터    B            69          80    2.0      27,544   🟠 부분청산      57.7  Edison (EIX)
   🟡 보류         20          42   약한강세    강세섹터    A            40          47    2.0      47,158     🟡 보류        57.5  United Bankshares (UBSI)
   🟡 보류         20         133   약한강세    강세섹터    A           127         144    2.0      15,046   🟠 부분청산      57.4  American Electric Power Company (AEP)
   🟡 보류         20          83   약한강세    강세섹터    A            80          89    2.0      24,142   🟠 부분청산      57.4  Evergy (EVRG)
   🟡 보류         20          61   약한강세    강세섹터    B            55          72    2.0      32,954     🟡 보류        57.0  EQT (EQT)
   🟡 보류         20         238   약한강세    강세섹터    B           205         305    2.0       5,964     🟡 보류        56.9  MKS (MKSI)
   🟡 보류         20          73   약한강세    강세섹터    A            70          78    2.0      27,529   🟠 부분청산      56.8  Alliant Energy (LNT)
   🟡 보류         20         102   약한강세    강세섹터    A            98         110    2.0      19,554   🟠 부분청산      56.8  Pinnacle West Capital (PNW)
   🟡 보류         20         227   약한강세    강세섹터    A           203         274    2.0       8,474     🟡 보류        56.6  Five Below (FIVE)
   🟡 보류         20       2,216   약한강세    강세섹터    B         2,064       2,520    2.0         902     🟡 보류        56.5  White Mountains Insurance (WTM)
   🟡 보류         20          40   약한강세    강세섹터    A            38          45    2.0      49,419     🟡 보류        56.4  Essential Utilities (WTRG)
   🟡 보류         20          89   약한강세    강세섹터    A            85          96    2.0      22,476   🟠 부분청산      56.1  Southwest Gas (SWX)
   🟡 보류         20         214   약한강세    강세섹터    B           179         284    2.0       5,745     🟡 보류        55.9  Modine Manufacturing Company (MOD)
   🟡 보류         20          71   약한강세    강세섹터    B            62          91    2.0      20,703     🟡 보류        55.9  Bath & Body Works (LB)
   🟡 보류         20          27   약한강세    강세섹터    B            25          30    2.0      73,800     🟡 보류        55.8  Pfizer (PFE)
   🟡 보류         20         196   약한강세    강세섹터    B           181         227    2.0      10,191     🟡 보류        55.8  ITT (ITT)
   🟡 보류         20         724   약한강세    강세섹터    B           661         851    2.0       2,760     🟡 보류        55.6  Caterpillar (CAT)
   🟡 보류         20         495   약한강세    강세섹터    A           471         542    2.0       4,043   🟠 부분청산      55.4  Linde (LIN)
   🟡 보류         20         119   약한강세    강세섹터    B           105         147    2.0      14,114     🟡 보류        55.4  nVent Electric (NVT)
   🟡 보류         20          13   약한강세    강세섹터    A            12          14    2.0     158,478     🟡 보류        55.2  Valley National Bancorp (VLY)
   🟡 보류         20          85   약한강세    강세섹터    B            79          97    2.0      23,487     🟡 보류        55.1  HSBC Holdings, plc. (HSBC)
   🟡 보류         20         132   약한강세    강세섹터    A           126         142    2.0      15,172     🔴 청산        55.1  Duke Energy (DUK)
   🟡 보류         20          27   약한강세    강세섹터    A            24          31    2.0      75,244     🟡 보류        55.0  Caesars Entertainment (CZR)
   🟡 보류         20          49   약한강세    강세섹터    B            46          53    2.0      41,135     🟡 보류        54.8  Verizon Communications (VZ)
   🟡 보류         20         207   약한강세    강세섹터    A           192         238    2.0       9,645   🟠 부분청산      54.5  Ryder System (R)
   🟡 보류         20          18   약한강세    강세섹터    B            17          19    2.0     113,507     🟡 보류        54.3  PG&E (PCG)
   🟡 보류         20         149   약한강세    강세섹터    B           129         189    2.0      10,035     🟡 보류        54.3  Primoris Services (PRIM)
   🟡 보류         20          71   약한강세    강세섹터    B            68          77    2.0      28,200     🟡 보류        54.2  W. P. Carey (WPC)
   🟡 보류         20         218   약한강세    강세섹터    A           203         248    2.0       9,186   🟠 부분청산      53.5  J.B. Hunt Transport Services (JBHT)
   🟡 보류         20         158   약한강세      중립      B           150         173    2.0      12,691     🟡 보류        53.4  The TJX Companies (TJX)
   🟡 보류         20         144   약한강세      중립      B           136         158    2.0      13,914     🟡 보류        53.3  Globe Life (GL)
   🟡 보류         20         354   약한강세    강세섹터    B           315         433    2.0       5,068     🟡 보류        53.2  Applied Materials (AMAT)
   🟡 보류         20          73   약한강세    강세섹터    B            68          84    2.0      27,281   🟠 부분청산      52.9  BHP Group Limited (BHP)
   🟡 보류         20         140   약한강세      중립      B           133         154    2.0      14,261     🟡 보류        52.1  Cullen/Frost Bankers (CFR)
   🟡 보류         20          73   약한강세      중립      B            69          82    2.0      27,401     🟡 보류        52.0  Black Hills (BKH)
   🟡 보류         20          96   약한강세    강세섹터    B            87         114    2.0      20,757     🟡 보류        51.9  Weatherford (WFRD)
   🟡 보류         20          44   약한강세    강세섹터    A            42          47    2.0      45,871   🟠 부분청산      51.5  CenterPoint Energy (CNP)
   🟡 보류         20         134   약한강세    강세섹터    B           127         149    2.0      14,915     🟡 보류        51.5  DT Midstream (DTM)
   🟡 보류         20          28   약한강세    강세섹터    B            27          31    2.0      71,326     🟡 보류        51.1  AT&T (T)
   🟡 보류         20          80   약한강세      중립      B            75          88    2.0      25,128     🟡 보류        51.1  Ameris Bancorp (ABCB)
   🟡 보류         20          62   약한강세      중립      B            58          69    2.0      32,467     🟡 보류        50.6  Citizens Financial (CFG)
   🟡 보류         20          84   약한강세    약세섹터    B            78          97    2.0      23,803     🟡 보류        49.9  Zoom Communications (ZM)
   🟡 보류         20         146   약한강세      중립      B           136         165    2.0      13,733     🟡 보류        48.5  Northern Trust (NTRS)
   🟡 보류         20          48   약한강세    약세섹터    C            40          63    2.0      25,940     🟡 보류        48.4  Amkor Technology (AMKR)
   🟡 보류         20          59   약한강세    약세섹터    B            55          66    2.0      33,846     🟡 보류        48.4  Zions Bancorporation N.A. (ZION)
   🟡 보류         20          70   약한강세    부진섹터    B            64          81    2.0      28,743     🟡 보류        48.4  PTC Therapeutics (PTCT)
   🟡 보류         20         135   약한강세    강세섹터    B           128         150    2.0      14,774     🟡 보류        48.0  American Water Works Company (AWK)
   🟡 보류         20          28     횡보      약세섹터    C            26          31    2.0      71,174   🟠 부분청산      41.9  News (NWS)
   🟡 보류         20          40   약한강세    부진섹터    F            37          46    2.0      49,640     🟡 보류        40.0  Ally Financial (ALLY)
   🟡 보류         20         359     횡보      부진섹터    C           337         402    2.0       5,573   🟠 부분청산      37.9  Roper (ROP)
   🟡 보류         20          81     횡보      부진섹터    F            74          95    2.0      24,666   🟠 부분청산      35.8  HealthEquity (HQY)
   🟡 보류         20          80     횡보      약세섹터    F            74          91    2.0      25,062   🟠 부분청산      34.2  Formula One (FWONA)
   🟡 보류         20         642     횡보      부진섹터    F           600         727    2.0       3,115     🔴 청산        33.2  NewMarket (NEU)
   🟡 보류         20          10   고변동성    약세섹터    F             9          13    2.0     163,934   🟠 부분청산      32.8  Super Group (SGHC) (SGHC)
   🟡 보류         20         177     횡보      부진섹터    F           161         209    2.0      11,323     🔴 청산        32.1  Morningstar (MORN)
   🟡 보류         20          78     횡보      부진섹터    F            71          93    2.0      25,555     🔴 청산        31.8  Piper Sandler Companies (PIPR)
   🟡 보류         20          56   고변동성    부진섹터    F            50          69    2.0      31,055   🟠 부분청산      31.6  Procore (PCOR)
   🟡 보류         20          43   고변동성    약세섹터    F            39          52    2.0      43,859   🟠 부분청산      30.6  CarMax (KMX)
   🟡 보류         20         150   고변동성    부진섹터    F           133         184    2.0      11,764   🟠 부분청산      30.2  Palantir (PLTR)
   🟡 보류         20         146   고변동성    부진섹터    F           129         180    2.0      11,689     🔴 청산        28.1  Guidewire Software (GWRE)
   🟡 보류         15         635   약한강세    강세섹터    B           591         723    2.0       3,149   🟠 부분청산      53.0  Teledyne Technologies Incorpora (TDY)
   🟡 보류         15          52   약한강세    강세섹터    B            46          62    2.0      37,523     🟡 보류        51.1  Cognex (CGNX)
   🟡 보류         15          95   약한강세    강세섹터    B            88         110    2.0      21,006   🟠 부분청산      50.6  Starbucks (SBUX)
   🟡 보류         15          16   약한강세    약세섹터    C            15          17    2.0     129,013   🟠 부분청산      45.8  Invesco KBW Premium Yield Equit (KBWY)
   🟡 보류         15         576   약한강세    강세섹터    F           538         651    2.0       3,472   🟠 부분청산      44.8  Deere & Company (DE)
   🟡 보류         15         265   약한강세      중립      F           249         298    2.0       7,533   🟠 부분청산      43.8  Nordson (NDSN)
   🟡 보류         15         402   약한강세      중립      F           367         473    2.0       4,971   🟠 부분청산      43.0  Huntington Ingalls Industries (HII)
   🟡 보류         15         198   약한강세    강세섹터    C           187         220    2.0      10,105   🟠 부분청산      42.9  RTX (RTX)
   🟡 보류         15         134   약한강세    강세섹터    F           118         164    2.0      12,995   🟠 부분청산      39.9  Arista Networks (ANET)
   🟡 보류         15         129   약한강세      중립      F           121         144    2.0      15,531   🟠 부분청산      39.0  Lamar Advertising Company (LAMR)
   🟡 보류         15          69   약한강세      중립      F            66          77    2.0      28,781   🟠 부분청산      38.8  Eversource Energy (D/B/A) (ES)
   🟡 보류         15         224   약한강세      중립      F           196         282    2.0       6,937   🟠 부분청산      35.6  Lam Research (LRCX)
   🟡 보류         15          32   약한강세    부진섹터    F            29          40    2.0      54,644   🟠 부분청산      34.8  PACS (PACS)
   🟡 보류         15          69   약세추세    부진섹터    F            59          89    2.0      20,491     🔴 청산        34.4  The Estée Lauder Companies (EL)
   🟡 보류         15          37   약한강세    약세섹터    F            35          41    2.0      53,777   🟠 부분청산      33.5  STAG Industrial (STAG)
   🟡 보류         15         103   약세추세    약세섹터    F            95         119    2.0      19,409     🔴 청산        32.9  Clorox Company (The) (CLX)
   🟡 보류         15         289   약세추세    부진섹터    F           262         341    2.0       6,930     🔴 청산        32.5  GE Aerospace (GE)
   🟡 보류         15         135   약세추세    부진섹터    F           123         160    2.0      14,788     🔴 청산        32.5  The Middleby (MIDD)
   🟡 보류         15         321   약세추세    약세섹터    F           301         361    2.0       6,232     🔴 청산        31.4  Cencora (COR)
   🟡 보류         15          14   약세추세    부진섹터    F            11          19    2.0      74,349     🔴 청산        31.0  Rigetti Computing (RGTI)
   🟡 보류         15         575   약세추세    부진섹터    F           527         671    2.0       3,477     🔴 청산        30.6  Meta Platforms (META)
   🟡 보류         15          51   약세추세    부진섹터    F            46          62    2.0      37,878     🔴 청산        30.5  McCormick & Company, Incorporat (MKC)
   🟡 보류         15         423   고변동성    부진섹터    F           378         514    2.0       4,404   🟠 부분청산      30.4  CrowdStrike (CRWD)
   🟡 보류         15         159   약세추세    부진섹터    F           149         178    2.0      12,588     🔴 청산        29.1  Leidos (LDOS)
   🟡 보류         15          61     횡보      약세섹터    F            56          70    2.0      32,873     🔴 청산        28.5  First American Financial (FAF)
   🟡 보류         15     716,880     횡보      약세섹터    F       697,292     756,057    2.0           2     🔴 청산        28.0  Berkshire Hathaway (BRK-A)
   🟡 보류         15          14   고변동성    약세섹터    F            12          19    2.0      76,045     🔴 청산        26.6  Riot Platforms (RIOT)
   🟡 보류         15         451   약세추세    부진섹터    F           408         536    2.0       4,438     🔴 청산        26.5  Lennox (LII)
   🟡 보류         15          19   약세추세    부진섹터    F            17          23    2.0     104,275     🔴 청산        26.5  Gen Digital Inc. (GEN)
