━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
  📐 포지션 트레이딩 스크리닝 보고서  (981종목)
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
     진입        점수        가격     시장        섹터     등급        손절        익절     RR        수량       종합         점수  종목
   🟢 진입         55      11,945   약한강세    약세섹터    B        11,433      12,970    2.0         167     🟢 진입        57.5  한국투자 ACE 미국빅테크7+데일리타겟커버드콜증권상장지수투자신탁(주식-파생형)합성 (480020.KS)
   🟢 진입         55      21,060   약한강세    약세섹터    C        19,424      24,332    2.0          94     🟡 보류        56.0  한국투자 ACE 테슬라밸류체인액티브증권상장지수투자신탁(주식) (457480.KS)
   🟢 진입         55       5,780   약한강세      중립      C         5,529       6,281    2.0         346     🟡 보류        55.4  신한알파리츠 (293940.KS)
   🟢 진입         55      20,650     횡보      강세섹터    C        19,148      23,654    2.0          96   🟠 부분청산      46.3  HMM (011200.KS)
   🟢 진입         50      37,400   강세추세    주도섹터    A+       29,418      53,365    2.0          25     🟢 진입        82.0  GS건설 (006360.KS)
   🟢 진입         50     188,700   강세추세    주도섹터    A+      147,918     270,264    2.0           4   🟠 부분청산      80.0  현대건설 (000720.KS)
   🟢 진입         50      37,495   약한강세    주도섹터    A+       32,121      48,243    2.0          37   🟠 부분청산      74.5  KB RISE 네트워크인프라증권상장지수투자신탁(주식) (367760.KS)
   🟢 진입         50      19,490   강세추세    약세섹터    A+       18,436      21,599    2.0         102     🟢 진입        68.9  미래에셋 TIGER 글로벌혁신블루칩TOP10증권상장지수투자신탁(주식) (464930.KS)
   🟢 진입         50      15,955   약한강세    강세섹터    A        15,420      17,025    2.0         125   🟠 부분청산      64.8  삼성 KODEX 코리아배당성장채권혼합증권상장지수투자신탁[채권혼합] (237370.KS)
   🟢 진입         50      61,000   약한강세    강세섹터    B        55,856      71,288    2.0          32     🟢 진입        64.5  KT (030200.KS)
   🟢 진입         50      16,720   약한강세      중립      A        16,165      17,829    2.0         119     🟢 진입        63.9  삼성 KODEX TDF2050액티브증권상장지수투자신탁[혼합-재간접형] (434060.KS)
   🟢 진입         50      11,615   약한강세    약세섹터    A        11,301      12,244    2.0         172     🟢 진입        62.9  미래에셋TIGER미국S&P500타겟데일리커버드콜증권상장지수투자신탁(주식) (482730.KS)
   🟢 진입         50      53,330   강세추세      중립      B        52,866      54,257    2.0          37     🟢 진입        62.4  미래에셋 TIGER 27-04회사채(A+이상)액티브증권상장지수투자신탁(채권) (480260.KS)
   🟢 진입         50       3,260   약한강세    강세섹터    B         2,998       3,783    2.0         613     🟢 진입        61.7  한솔홀딩스 (004150.KS)
   🟢 진입         50      31,450   약한강세    강세섹터    A        29,460      35,430    2.0          63   🟠 부분청산      61.5  롯데렌탈 (089860.KS)
   🟢 진입         50      15,410   약한강세      중립      B        15,018      16,195    2.0         129     🟢 진입        59.6  삼성 KODEX TDF2040액티브증권상장지수투자신탁[혼합-재간접형] (433980.KS)
   🟢 진입         50      37,450   약한강세      중립      B        35,804      40,743    2.0          53     🟢 진입        59.5  삼성 KODEX MSCI선진국증권상장지수투자신탁[주식] (251350.KS)
   🟢 진입         50      13,535   약한강세    약세섹터    B        13,198      14,209    2.0         147     🟢 진입        57.9  미래에셋 TIGER 미국나스닥100채권혼합Fn증권상장지수투자신탁(채권혼합) (435420.KS)
   🟢 진입         50      25,225   약한강세      중립      B        24,763      26,149    2.0          79     🟢 진입        55.5  한국투자 ACE 엔비디아채권혼합증권상장지수투자신탁(채권혼합) (448540.KS)
   🟢 진입         50      12,290   약한강세      중립      B        11,762      13,347    2.0         162     🟢 진입        54.0  미래에셋 TIGER 토탈월드스탁액티브증권상장지수투자신탁(주식) (0060H0.KS)
   🟢 진입         50       9,415   약한강세    약세섹터    B         9,084      10,078    2.0         212     🟢 진입        52.5  삼성 KODEX 미국성장커버드콜액티브증권상장지수투자신탁[주식-파생형] (0144L0.KS)
   🟢 진입         50     105,255   약세추세      중립      B       104,211     107,342    2.0          19     🔴 청산        48.3  미래에셋 TIGER 국채3 증권상장지수투자신탁(채권) (114820.KS)
   🟢 진입         50      85,660     횡보      약세섹터    C        83,695      89,590    2.0          23   🟠 부분청산      48.2  한국투자 ACE 국고채10년증권상장지수투자신탁(채권) (365780.KS)
   🟢 진입         50     104,695     횡보      약세섹터    C       103,364     107,356    2.0          19     🔴 청산        47.2  한국투자 ACE 종합채권(AA-이상)액티브증권상장지수투자신탁(채권) (356540.KS)
   🟢 진입         50     108,000     횡보      약세섹터    C       105,707     112,586    2.0          18   🟠 부분청산      46.8  삼성 KODEX 국고채10년액티브증권상장지수투자신탁[채권] (471230.KS)
   🟢 진입         50     109,750     횡보      약세섹터    C       108,457     112,336    2.0          18   🟠 부분청산      45.8  신한 SOL종합채권(AA-이상)액티브증권상장지수투자신탁[채권] (436140.KS)
   🟢 진입         50      94,150     횡보      약세섹터    C        91,414      99,623    2.0          21   🟠 부분청산      45.8  삼성 KODEX 장기종합채권(AA-이상)액티브증권상장지수투자신탁[채권] (363570.KS)
   🟢 진입         50     108,480     횡보      약세섹터    C       106,298     112,844    2.0          18   🟠 부분청산      44.2  키움 KIWOOM 10년국고채증권상장지수투자신탁[채권] (148070.KS)
   🟢 진입         50     102,085     횡보      약세섹터    C       100,056     106,142    2.0          19   🟠 부분청산      44.2  KB RISE 국고채10년액티브증권상장지수투자신탁(채권) (481430.KS)
   🟢 진입         50     115,555     횡보      약세섹터    C       114,494     117,678    2.0          17     🔴 청산        43.2  미래에셋TIGER우량회사채액티브증권상장지수투자신탁(채권) (438330.KS)
   🟢 진입         50     103,130     횡보      약세섹터    C       101,760     105,869    2.0          19     🔴 청산        43.2  키움 KIWOOM 종합채권(AA-이상)액티브증권상장지수투자신탁[채권] (454780.KS)
   🟢 진입         50      51,075     횡보      약세섹터    C        50,385      52,454    2.0          39     🔴 청산        43.2  미래에셋 TIGER 중장기국채증권상장지수투자신탁(채권-파생형) (302190.KS)
   🟢 진입         50     107,735     횡보        중립      C       106,856     109,492    2.0          18     🔴 청산        41.8  KB RISE 국고채3년증권상장지수투자신탁(채권) (114100.KS)
   🟢 진입         45      25,040   약한강세    주도섹터    A+       23,124      28,873    2.0          79     🟢 진입        72.8  미래에셋TIGER글로벌AI전력인프라액티브증권상장지수투자신탁(주식) (491010.KS)
   🟢 진입         45       9,990   약한강세    주도섹터    A+        8,795      12,381    2.0         167     🟢 진입        71.4  동국제강 (460860.KS)
   🟢 진입         45      15,750   약한강세    강세섹터    B        15,076      17,098    2.0         126     🟢 진입        57.9  현대그린푸드 (453340.KS)
   🟢 진입         40     112,100   강세추세    강세섹터    A        93,169     149,962    2.0          10     🟢 진입        71.5  S-Oil (010950.KS)
   🟢 진입         40   1,000,710   강세추세      중립      A     1,000,454   1,001,223    2.0           1     🟢 진입        69.2  미래에셋 TIGER CD금리플러스액티브증권상장지수투자신탁(채권혼합-파생형)(합성) (499660.KS)
   🟢 진입         40      81,400   강세추세    강세섹터    A        73,512      97,176    2.0          24     🟢 진입        67.0  유니드 (014830.KS)
   🟢 진입         40      52,810   강세추세      중립      A        52,770      52,891    2.0          37     🟢 진입        66.2  한화 PLUS 머니마켓액티브증권상장지수투자신탁(채권) (477050.KS)
   🟢 진입         40     103,685   강세추세      중립      A+      103,652     103,752    2.0          19     🟢 진입        66.2  하나 1Q CD금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성) (491610.KS)
   🟢 진입         40       5,160   약한강세    강세섹터    B         4,457       6,567    2.0         284     🟢 진입        66.0  팬오션 (028670.KS)
   🟢 진입         40     555,000   약한강세    주도섹터    B       450,891     763,218    2.0           1     🟢 진입        65.3  두산우 (000155.KS)
   🟢 진입         40     100,950   강세추세      중립      A       100,883     101,084    2.0          19   🟠 부분청산      65.1  한국투자 ACE 단기자금 증권 상장지수투자신탁(채권) (190620.KS)
   🟢 진입         40      51,730   강세추세      중립      A+       51,693      51,803    2.0          38     🟢 진입        64.7  우리 WON 전단채플러스액티브증권상장지수투자신탁(채권) (496020.KS)
   🟢 진입         40       9,620   강세추세    강세섹터    A         8,939      10,981    2.0         207     🟢 진입        64.4  경농 (002100.KS)
   🟢 진입         40   1,022,125   강세추세      중립      A     1,021,865   1,022,644    2.0           1   🟠 부분청산      64.2  삼성 KODEX CD1년금리플러스액티브증권상장지수투자신탁[채권혼합-파생형](합성) (481050.KS)
   🟢 진입         40     110,595   강세추세      중립      A       110,569     110,646    2.0          18     🟢 진입        63.7  미래에셋TIGER KOFR금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성) (449170.KS)
   🟢 진입         40      53,660   강세추세      중립      A        53,627      53,726    2.0          37     🟢 진입        63.7  신한 SOL 초단기채권액티브증권상장지수투자신탁[채권] (469830.KS)
   🟢 진입         40      50,050   강세추세      중립      A        50,019      50,113    2.0          39     🟢 진입        63.7  신한 SOL CD금리&머니마켓액티브증권상장지수투자신탁[채권] (497880.KS)
   🟢 진입         40     109,350   강세추세      중립      A       109,300     109,450    2.0          18     🟢 진입        63.7  키움 KIWOOM CD금리액티브특별자산상장지수투자신탁[금리-파생형](합성) (458210.KS)
   🟢 진입         40      58,900   약한강세    강세섹터    B        49,960      76,779    2.0          22     🟢 진입        63.4  에스엘 (005850.KS)
   🟢 진입         40       2,515   약한강세    강세섹터    B         2,072       3,400    2.0         451     🟢 진입        63.4  한화갤러리아 (452260.KS)
   🟢 진입         40     111,415   강세추세      중립      A       111,323     111,599    2.0          17     🟢 진입        63.1  미래에셋 TIGER 단기통안채증권상장지수투자신탁(채권) (157450.KS)
   🟢 진입         40       9,580   약한강세    강세섹터    A         9,052      10,636    2.0         208     🟢 진입        62.9  신라교역 (004970.KS)
   🟢 진입         40     114,835   강세추세      중립      A       114,786     114,932    2.0          17   🟠 부분청산      62.7  삼성 KODEX 단기변동금리부채권액티브증권상장지수투자신탁[채권] (273140.KS)
   🟢 진입         40      14,020   약한강세      중립      A        13,564      14,932    2.0         142     🟢 진입        62.7  신흥 (004080.KS)
   🟢 진입         40      51,240   강세추세      중립      A        51,196      51,329    2.0          39   🟠 부분청산      62.6  미래에셋 TIGER 26-04 회사채(A+이상)액티브증권상장지수투자신탁(채권) (0001S0.KS)
   🟢 진입         40      10,675   약한강세      중립      A        10,367      11,292    2.0         187     🟢 진입        62.4  한국투자 ACE 미국500데일리타겟커버드콜증권상장지수투자신탁(주식-파생형)(합성) (480030.KS)
   🟢 진입         40      54,770   강세추세      중립      A        54,751      54,808    2.0          36     🟢 진입        62.2  KB RISE 머니마켓액티브증권상장지수투자신탁(채권) (455890.KS)
   🟢 진입         40      53,065   강세추세      중립      A        53,040      53,115    2.0          37     🟢 진입        62.2  하나 1Q 머니마켓액티브증권상장지수투자신탁[채권] (479080.KS)
   🟢 진입         40     105,270   강세추세      중립      A       105,233     105,345    2.0          18     🟢 진입        62.2  KB RISE KOFR금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성) (479520.KS)
   🟢 진입         40     104,410   강세추세      중립      A       104,363     104,505    2.0          19     🟢 진입        62.2  한국투자 ACE 머니마켓액티브 증권상장지수투자신탁(채권) (487340.KS)
   🟢 진입         40      52,125   강세추세      중립      A        52,077      52,222    2.0          38     🟢 진입        62.2  키움 KIWOOM 머니마켓액티브증권상장지수투자신탁[채권] (476450.KS)
   🟢 진입         40      11,150   강세추세      중립      A        11,128      11,194    2.0         179     🟢 진입        61.7  한국투자 ACE 26-06 회사채(AA-이상)액티브증권상장지수투자신탁(채권) (461270.KS)
   🟢 진입         40         798   약한강세    약세섹터    A           701         991    2.0       2,068     🟢 진입        61.6  한국제지 (027970.KS)
   🟢 진입         40      61,500   약한강세    강세섹터    B        53,033      78,433    2.0          23     🟢 진입        61.4  한국타이어앤테크놀로지 (161390.KS)
   🟢 진입         40       4,915   강세추세      중립      B         4,653       5,439    2.0         406     🟢 진입        61.3  CR홀딩스 (000480.KS)
   🟢 진입         40      12,295   약한강세      중립      A        11,958      12,969    2.0         162     🟢 진입        60.8  미래에셋 TIGER 미국S&P500동일가중증권상장지수투자신탁(주식) (488500.KS)
   🟢 진입         40      10,755   강세추세      중립      A        10,719      10,826    2.0         185     🔴 청산        60.6  삼성 KODEX 26-12 회사채(AA-이상)액티브증권상장지수투자신탁[채권] (473290.KS)
   🟢 진입         40      11,235   약한강세      중립      A        10,984      11,736    2.0         178   🟠 부분청산      60.6  미래에셋 TIGER 미국나스닥100커버드콜증권상장지수투자신탁(주식-파생형)(합성) (441680.KS)
   🟢 진입         40      75,500   약한강세    강세섹터    A        68,083      90,335    2.0          26     🟢 진입        60.5  한국단자 (025540.KS)
   🟢 진입         40      16,045   약한강세    주도섹터    B        14,738      18,659    2.0         124     🟢 진입        60.2  미래에셋 TIGER 코리아배당다우존스증권상장지수투자신탁(주식) (0052D0.KS)
   🟢 진입         40       4,915   약한강세      중립      B         4,816       5,113    2.0         406     🟢 진입        60.0  삼성 KODEX 한국부동산리츠인프라부동산상장지수투자신탁[재간접형] (476800.KS)
   🟢 진입         40      14,430   약한강세      중립      B        14,183      14,925    2.0         138     🟢 진입        59.8  삼성 KODEX TRF3070증권상장지수투자신탁[채권혼합] (329650.KS)
   🟢 진입         40       6,910   약한강세      중립      B         6,541       7,648    2.0         289     🟢 진입        59.7  한국주철관 (000970.KS)
   🟢 진입         40      46,550   약한강세    강세섹터    B        38,699      62,252    2.0          25     🟢 진입        59.0  케이씨텍 (281820.KS)
   🟢 진입         40      10,045   약한강세      중립      A        10,031      10,074    2.0         199     🟢 진입        58.8  삼성 KODEX 26-12 금융채(AA-이상)액티브증권상장지수투자신탁[채권] (0117L0.KS)
   🟢 진입         40     100,910   약한강세      중립      A       100,835     101,060    2.0          19     🟢 진입        58.8  미래에셋 TIGER 12월만기자동연장금융채(AA-이상)액티브증권상장지수투자신탁(채권) (0139F0.KS)
   🟢 진입         40      13,620   약한강세    강세섹터    B        12,694      15,472    2.0         146     🟢 진입        58.7  NICE (034310.KS)
   🟢 진입         40      12,975   약한강세      중립      B        12,463      13,999    2.0         154   🟠 부분청산      58.6  미래에셋TIGERMSCIUS리츠부동산상장지수투자신탁(파생형)(합성 H) (182480.KS)
   🟢 진입         40       9,655   약한강세      중립      B         9,338      10,290    2.0         207     🟢 진입        58.4  삼성 KODEX 미국나스닥100데일리커버드콜OTM증권상장지수투자신탁[주식-파생형] (494300.KS)
   🟢 진입         40       9,490   고변동성    약세섹터    B         8,179      12,112    2.0         152     🟡 보류        58.4  한국철강 (104700.KS)
   🟢 진입         40      26,175   약한강세    강세섹터    C        24,026      30,474    2.0          76     🟡 보류        58.2  한화 PLUS 고배당주 증권상장지수투자신탁(주식) (161510.KS)
   🟢 진입         40      17,530   약한강세    강세섹터    C        16,075      20,440    2.0         114     🟡 보류        58.2  삼성 KODEX 고배당주증권상장지수투자신탁[주식] (279530.KS)
   🟢 진입         40      14,815   약한강세      중립      B        14,422      15,602    2.0         134     🟢 진입        58.1  한국투자 ACE 미국나스닥100미국채혼합50액티브증권상장지수투자신탁(채권혼합) (438100.KS)
   🟢 진입         40       4,865   약한강세    강세섹터    B         4,642       5,311    2.0         411     🟢 진입        58.1  이리츠코크렙 (088260.KS)
   🟢 진입         40      21,210   약한강세    강세섹터    B        20,029      23,572    2.0          94     🟢 진입        57.9  신한 SOL 미국AI전력인프라증권상장지수투자신탁[주식] (486450.KS)
   🟢 진입         40      50,420   약한강세      중립      A        50,396      50,467    2.0          39   🟠 부분청산      57.8  KB RISE 단기특수은행채액티브증권상장지수투자신탁(채권) (0061Z0.KS)
   🟢 진입         40      50,440   약한강세      중립      A        50,397      50,526    2.0          39   🟠 부분청산      57.8  KB RISE 26-11 회사채(AA-이상)액티브증권상장지수투자신탁(채권) (0122W0.KS)
   🟢 진입         40     115,815   약한강세      중립      A       115,755     115,934    2.0          17   🟠 부분청산      57.8  KB RISE 단기통안채증권상장지수투자신탁(채권) (196230.KS)
   🟢 진입         40     113,785   약한강세      중립      A       113,648     114,059    2.0          17   🟠 부분청산      57.8  KB RISE 단기국공채액티브증권상장지수투자신탁(채권) (272560.KS)
   🟢 진입         40       6,540   약한강세    강세섹터    B         5,945       7,730    2.0         305     🟢 진입        57.6  넥센 (005720.KS)
   🟢 진입         40      12,915   약한강세      중립      B        12,592      13,562    2.0         154     🟢 진입        57.3  삼성 KODEX 미국배당커버드콜S&P액티브증권상장지수투자신탁[주식-파생형] (441640.KS)
   🟢 진입         40      28,650   약한강세    강세섹터    C        23,703      38,544    2.0          40     🟡 보류        57.2  아이에스동서 (010780.KS)
   🟢 진입         40       8,210   약한강세      중립      B         7,809       9,011    2.0         243     🟢 진입        57.2  HS애드 (035000.KS)
   🟢 진입         40      12,330   약한강세    강세섹터    B        11,739      13,512    2.0         162     🟢 진입        57.1  디씨엠 (024090.KS)
   🟢 진입         40      13,030   약한강세      중립      B        12,461      14,168    2.0         153     🟢 진입        57.0  미래에셋TIGER차이나CSI300증권상장지수투자신탁(주식-파생형) (192090.KS)
   🟢 진입         40      15,785   약한강세    강세섹터    B        15,064      17,226    2.0         126     🟢 진입        56.7  한화 PLUS 고배당주채권혼합증권상장지수투자신탁(채권혼합-파생형) (251600.KS)
   🟢 진입         40      14,565   약한강세    약세섹터    B        13,933      15,829    2.0         137     🟢 진입        55.8  미래에셋 TIGER 미국AI빅테크10증권상장지수투자신탁(주식) (490090.KS)
   🟢 진입         40      12,670   약한강세    강세섹터    B        11,901      14,208    2.0         157     🟢 진입        55.5  JW생명과학 (234080.KS)
   🟢 진입         40      33,400   약한강세    강세섹터    B        29,788      40,624    2.0          55   🟠 부분청산      55.2  우리금융지주 (316140.KS)
   🟢 진입         40       4,325   약한강세    강세섹터    B         3,865       5,245    2.0         434     🟢 진입        54.9  자이에스앤디 (317400.KS)
   🟢 진입         40     377,000   약한강세    강세섹터    B       351,380     428,240    2.0           5     🟢 진입        54.8  삼성화재우 (000815.KS)
   🟢 진입         40      20,720   약한강세    약세섹터    B        20,180      21,800    2.0          96     🟢 진입        54.8  신한 SOL 미국S&P500 증권상장지수투자신탁[주식] (433330.KS)
   🟢 진입         40       9,065   약한강세    약세섹터    B         8,795       9,605    2.0         220     🟢 진입        54.6  신한 SOL 팔란티어커버드콜OTM채권혼합증권상장지수투자신탁[채권혼합-파생형] (0040Y0.KS)
   🟢 진입         40     112,840   약세추세      중립      B       112,717     113,086    2.0          17   🟠 부분청산      54.5  KB RISE 단기채권알파액티브증권상장지수투자신탁(채권) (385550.KS)
   🟢 진입         40      13,565     횡보      약세섹터    B        13,123      14,449    2.0         147     🟡 보류        54.4  미래에셋 TIGER 미국테크TOP10채권혼합증권상장지수투자신탁(채권혼합) (472170.KS)
   🟢 진입         40      28,040   약한강세    약세섹터    B        27,085      29,951    2.0          71     🟢 진입        54.2  한국투자 ACE 미국나스닥100증권상장지수투자신탁(주식) (367380.KS)
   🟢 진입         40       4,610   약한강세      중립      B         4,411       5,008    2.0         433     🟢 진입        54.0  코람코라이프인프라리츠 (357120.KS)
   🟢 진입         40      88,600   약한강세    강세섹터    B        79,336     107,128    2.0          21   🟠 부분청산      53.7  현대엘리베이터 (017800.KS)
   🟢 진입         40       7,625   약한강세      중립      B         7,457       7,961    2.0         262     🟢 진입        53.5  한국투자 ACE 미국30년국채액티브증권상장지수투자신탁[채권](H) (453850.KS)
   🟢 진입         40       3,925   약세추세    강세섹터    B         3,585       4,606    2.0         509   🟠 부분청산      53.5  NPC (004250.KS)
   🟢 진입         40      25,090   약한강세    약세섹터    B        24,394      26,482    2.0          79     🟢 진입        53.2  한국투자 ACE 미국S&P500증권상장지수투자신탁(주식) (360200.KS)
   🟢 진입         40      21,615   약한강세    약세섹터    B        21,045      22,754    2.0          92     🟢 진입        53.2  KB RISE 미국S&P500증권상장지수투자신탁(주식) (379780.KS)
   🟢 진입         40      10,230   약한강세    약세섹터    B         9,878      10,935    2.0         195     🟢 진입        53.2  미래에셋TIGER미국나스닥100타겟데일리커버드콜증권상장지수투자신탁(주식) (486290.KS)
   🟢 진입         40      11,525   약한강세    약세섹터    B        11,240      12,096    2.0         173     🟢 진입        53.2  미래에셋 TIGER TDF2045증권상장지수투자신탁(주식혼합) (0025N0.KS)
   🟢 진입         40      10,370   약한강세    약세섹터    B         9,994      11,122    2.0         192     🟢 진입        53.2  KB RISE 미국테크100데일리고정커버드콜증권상장지수투자신탁(주식-파생형) (491620.KS)
   🟢 진입         40      15,915   약한강세    약세섹터    B        15,266      17,212    2.0         125     🟢 진입        53.2  삼성 KODEX 차이나CSI300증권상장지수투자신탁[주식-파생형] (283580.KS)
   🟢 진입         40      11,320   약한강세    약세섹터    B        10,838      12,285    2.0         176     🟢 진입        53.2  미래에셋 TIGER 미국AI빅테크10타겟데일리커버드콜증권상장지수투자신탁(주식) (493810.KS)
   🟢 진입         40      12,135   약한강세    약세섹터    B        11,819      12,768    2.0         164     🟢 진입        53.2  하나 1Q 미국S&P500증권상장지수투자신탁(주식) (0026S0.KS)
   🟢 진입         40       5,420   약한강세    강세섹터    C         4,879       6,501    2.0         369     🟡 보류        53.0  KG스틸 (016380.KS)
   🟢 진입         40      22,665   약한강세      중립      B        21,397      25,201    2.0          88     🟢 진입        52.9  타임폴리오 TIME 글로벌우주테크&방산액티브증권상장지수투자신탁(주식) (478150.KS)
   🟢 진입         40     100,150   약한강세      중립      B        98,795     102,861    2.0          19   🟠 부분청산      52.3  삼성 KODEX 미국종합채권ESG액티브증권상장지수투자신탁(H)[채권] (437080.KS)
   🟢 진입         40      48,115   약한강세      중립      B        47,446      49,453    2.0          41     🟢 진입        52.3  미래에셋 TIGER 미국투자등급회사채액티브증권상장지수투자신탁(채권)(H) (458260.KS)
   🟢 진입         40      11,845   약한강세    약세섹터    B        11,309      12,917    2.0         168   🟠 부분청산      52.2  삼성 KODEX 미국AI테크TOP10타겟커버드콜증권상장지수투자신탁[주식-파생형] (483280.KS)
   🟢 진입         40      15,865   약한강세    약세섹터    B        15,208      17,179    2.0         126     🟢 진입        52.2  신한 SOL 미국테크TOP10증권상장지수투자신탁[주식] (481190.KS)
   🟢 진입         40      27,135   약한강세    약세섹터    B        26,216      28,973    2.0          73     🟢 진입        51.8  KB RISE 미국나스닥100증권상장지수투자신탁(주식) (368590.KS)
